Episode,Total Reward,Steps,Falls
3535,-126.0,126,0
3536,-1164.0,372,8
3537,-394.0,196,2
3538,-131.0,131,0
3539,-118.0,118,0
3540,-389.0,191,2
3541,-116.0,116,0
3542,-1000.0,307,7
3543,-1390.0,400,10
3544,-135.0,135,0
3545,-95.0,95,0
3546,-102.0,102,0
3547,-133.0,133,0
3548,-155.0,155,0
3549,-135.0,135,0
3550,-97.0,97,0
3551,-503.0,206,3
3552,-450.0,153,3
3553,-107.0,107,0
3554,-123.0,123,0
3555,-35.0,35,0
3556,-92.0,92,0
3557,-79.0,79,0
3558,-123.0,123,0
3559,-1186.0,394,8
3560,-100.0,100,0
3561,-135.0,135,0
3562,-53.0,53,0
3563,-483.0,186,3
3564,-133.0,133,0
3565,-370.0,172,2
3566,-109.0,109,0
3567,-130.0,130,0
3568,-97.0,97,0
3569,-362.0,164,2
3570,-1066.0,373,7
3571,-103.0,103,0
3572,-171.0,171,0
3573,-69.0,69,0
3574,-1381.0,391,10
3575,-135.0,135,0
3576,-352.0,154,2
3577,-97.0,97,0
3578,-406.0,208,2
3579,-341.0,143,2
3580,-85.0,85,0
3581,-63.0,63,0
3582,-402.0,204,2
3583,-101.0,101,0
3584,-1291.0,400,9
3585,-113.0,113,0
3586,-120.0,120,0
3587,-562.0,166,4
3588,-120.0,120,0
3589,-489.0,192,3
3590,-1291.0,400,9
3591,-226.0,127,1
3592,-93.0,93,0
3593,-131.0,131,0
3594,-120.0,120,0
3595,-356.0,158,2
3596,-69.0,69,0
3597,-320.0,122,2
3598,-220.0,121,1
3599,-255.0,156,1
3600,-639.0,243,4
3601,-100.0,100,0
3602,-167.0,167,0
3603,-618.0,222,4
3604,-756.0,261,5
3605,-106.0,106,0
3606,-139.0,139,0
3607,-342.0,144,2
3608,-120.0,120,0
3609,-117.0,117,0
3610,-1291.0,400,9
3611,-91.0,91,0
3612,-158.0,158,0
3613,-386.0,188,2
3614,-110.0,110,0
3615,-83.0,83,0
3616,-70.0,70,0
3617,-855.0,261,6
3618,-66.0,66,0
3619,-90.0,90,0
3620,-620.0,224,4
3621,-554.0,158,4
3622,-122.0,122,0
3623,-105.0,105,0
3624,-146.0,146,0
3625,-110.0,110,0
3626,-94.0,94,0
3627,-55.0,55,0
3628,-90.0,90,0
3629,-128.0,128,0
3630,-71.0,71,0
3631,-97.0,97,0
3632,-138.0,138,0
3633,-87.0,87,0
3634,-174.0,75,1
3635,-589.0,193,4
3636,-101.0,101,0
3637,-84.0,84,0
3638,-304.0,106,2
3639,-1192.0,400,8
3640,-507.0,210,3
3641,-167.0,68,1
3642,-70.0,70,0
3643,-55.0,55,0
3644,-484.0,187,3
3645,-123.0,123,0
3646,-142.0,142,0
3647,-120.0,120,0
3648,-351.0,153,2
3649,-128.0,128,0
3650,-370.0,172,2
3651,-330.0,132,2
3652,-122.0,122,0
3653,-369.0,171,2
3654,-91.0,91,0
3655,-115.0,115,0
3656,-165.0,165,0
3657,-80.0,80,0
3658,-94.0,94,0
3659,-93.0,93,0
3660,-167.0,167,0
3661,-232.0,133,1
3662,-129.0,129,0
3663,-877.0,283,6
3664,-62.0,62,0
3665,-160.0,160,0
3666,-93.0,93,0
3667,-361.0,163,2
3668,-112.0,112,0
3669,-391.0,193,2
3670,-98.0,98,0
3671,-1390.0,400,10
3672,-75.0,75,0
3673,-793.0,199,6
3674,-739.0,244,5
3675,-157.0,157,0
3676,-74.0,74,0
3677,-85.0,85,0
3678,-80.0,80,0
3679,-608.0,212,4
3680,-97.0,97,0
3681,-615.0,219,4
3682,-60.0,60,0
3683,-733.0,238,5
3684,-134.0,134,0
3685,-119.0,119,0
3686,-111.0,111,0
3687,-174.0,75,1
3688,-103.0,103,0
3689,-81.0,81,0
3690,-60.0,60,0
3691,-1390.0,400,10
3692,-360.0,162,2
3693,-79.0,79,0
3694,-40.0,40,0
3695,-470.0,173,3
3696,-296.0,197,1
3697,-66.0,66,0
3698,-124.0,124,0
3699,-1192.0,400,8
3700,-84.0,84,0
3701,-129.0,129,0
3702,-642.0,246,4
3703,-134.0,134,0
3704,-148.0,148,0
3705,-72.0,72,0
3706,-620.0,224,4
3707,-103.0,103,0
3708,-1192.0,400,8
3709,-1291.0,400,9
3710,-94.0,94,0
3711,-1291.0,400,9
3712,-908.0,215,7
3713,-161.0,161,0
3714,-150.0,150,0
3715,-62.0,62,0
3716,-186.0,87,1
3717,-159.0,159,0
3718,-76.0,76,0
3719,-89.0,89,0
3720,-83.0,83,0
3721,-74.0,74,0
3722,-413.0,215,2
3723,-1390.0,400,10
3724,-120.0,120,0
3725,-399.0,201,2
3726,-125.0,125,0
3727,-75.0,75,0
3728,-141.0,141,0
3729,-87.0,87,0
3730,-113.0,113,0
3731,-130.0,130,0
3732,-380.0,182,2
3733,-86.0,86,0
3734,-121.0,121,0
3735,-59.0,59,0
3736,-113.0,113,0
3737,-126.0,126,0
3738,-97.0,97,0
3739,-363.0,165,2
3740,-342.0,144,2
3741,-113.0,113,0
3742,-521.0,224,3
3743,-168.0,168,0
3744,-368.0,170,2
3745,-600.0,204,4
3746,-100.0,100,0
3747,-1137.0,345,8
3748,-91.0,91,0
3749,-130.0,130,0
3750,-69.0,69,0
3751,-113.0,113,0
3752,-96.0,96,0
3753,-127.0,127,0
3754,-226.0,127,1
3755,-1489.0,400,11
3756,-605.0,209,4
3757,-138.0,138,0
3758,-256.0,157,1
3759,-111.0,111,0
3760,-1687.0,400,13
3761,-328.0,130,2
3762,-68.0,68,0
3763,-85.0,85,0
3764,-1093.0,400,7
3765,-100.0,100,0
3766,-727.0,232,5
3767,-62.0,62,0
3768,-109.0,109,0
3769,-70.0,70,0
3770,-122.0,122,0
3771,-389.0,191,2
3772,-53.0,53,0
3773,-57.0,57,0
3774,-127.0,127,0
3775,-98.0,98,0
3776,-95.0,95,0
3777,-127.0,127,0
3778,-742.0,247,5
3779,-97.0,97,0
3780,-372.0,174,2
3781,-52.0,52,0
3782,-124.0,124,0
3783,-172.0,172,0
3784,-99.0,99,0
3785,-50.0,50,0
3786,-97.0,97,0
3787,-68.0,68,0
3788,-118.0,118,0
3789,-121.0,121,0
3790,-133.0,133,0
3791,-1192.0,400,8
3792,-124.0,124,0
3793,-113.0,113,0
3794,-162.0,162,0
3795,-122.0,122,0
3796,-108.0,108,0
3797,-124.0,124,0
3798,-385.0,187,2
3799,-55.0,55,0
3800,-240.0,141,1
3801,-151.0,151,0
3802,-83.0,83,0
3803,-62.0,62,0
3804,-404.0,206,2
3805,-86.0,86,0
3806,-109.0,109,0
3807,-399.0,201,2
3808,-92.0,92,0
3809,-52.0,52,0
3810,-913.0,220,7
3811,-86.0,86,0
3812,-1192.0,400,8
3813,-135.0,135,0
3814,-225.0,126,1
3815,-150.0,150,0
3816,-112.0,112,0
3817,-252.0,153,1
3818,-90.0,90,0
3819,-535.0,238,3
3820,-103.0,103,0
3821,-94.0,94,0
3822,-73.0,73,0
3823,-87.0,87,0
3824,-141.0,141,0
3825,-105.0,105,0
3826,-357.0,159,2
3827,-128.0,128,0
3828,-371.0,173,2
3829,-590.0,194,4
3830,-1127.0,335,8
3831,-708.0,213,5
3832,-396.0,198,2
3833,-95.0,95,0
3834,-361.0,163,2
3835,-147.0,147,0
3836,-72.0,72,0
3837,-88.0,88,0
3838,-145.0,145,0
3839,-753.0,258,5
3840,-85.0,85,0
3841,-154.0,154,0
3842,-327.0,129,2
3843,-143.0,143,0
3844,-193.0,94,1
3845,-1008.0,315,7
3846,-1291.0,400,9
3847,-85.0,85,0
3848,-1489.0,400,11
3849,-120.0,120,0
3850,-65.0,65,0
3851,-1192.0,400,8
3852,-90.0,90,0
3853,-748.0,253,5
3854,-176.0,176,0
3855,-164.0,164,0
3856,-136.0,136,0
3857,-122.0,122,0
3858,-89.0,89,0
3859,-154.0,154,0
3860,-95.0,95,0
3861,-867.0,273,6
3862,-75.0,75,0
3863,-160.0,160,0
3864,-90.0,90,0
3865,-134.0,134,0
3866,-70.0,70,0
3867,-131.0,131,0
3868,-85.0,85,0
3869,-350.0,152,2
3870,-127.0,127,0
3871,-1390.0,400,10
3872,-132.0,132,0
3873,-75.0,75,0
3874,-85.0,85,0
3875,-96.0,96,0
3876,-92.0,92,0
3877,-408.0,210,2
3878,-112.0,112,0
3879,-42.0,42,0
3880,-111.0,111,0
3881,-346.0,148,2
3882,-150.0,150,0
3883,-173.0,173,0
3884,-104.0,104,0
3885,-54.0,54,0
3886,-103.0,103,0
3887,-353.0,155,2
3888,-192.0,192,0
3889,-394.0,196,2
3890,-156.0,156,0
3891,-120.0,120,0
3892,-105.0,105,0
3893,-115.0,115,0
3894,-70.0,70,0
3895,-71.0,71,0
3896,-88.0,88,0
3897,-339.0,141,2
3898,-75.0,75,0
3899,-151.0,151,0
3900,-501.0,204,3
3901,-192.0,93,1
3902,-66.0,66,0
3903,-101.0,101,0
3904,-63.0,63,0
3905,-69.0,69,0
3906,-567.0,171,4
3907,-134.0,134,0
3908,-69.0,69,0
3909,-61.0,61,0
3910,-445.0,148,3
3911,-472.0,175,3
3912,-115.0,115,0
3913,-271.0,73,2
3914,-83.0,83,0
3915,-92.0,92,0
3916,-1390.0,400,10
3917,-374.0,176,2
3918,-430.0,133,3
3919,-549.0,153,4
3920,-872.0,278,6
3921,-1291.0,400,9
3922,-617.0,221,4
3923,-116.0,116,0
3924,-158.0,158,0
3925,-82.0,82,0
3926,-69.0,69,0
3927,-90.0,90,0
3928,-107.0,107,0
3929,-336.0,138,2
3930,-136.0,136,0
3931,-751.0,256,5
3932,-98.0,98,0
3933,-99.0,99,0
3934,-329.0,131,2
3935,-159.0,159,0
3936,-305.0,206,1
3937,-1390.0,400,10
3938,-85.0,85,0
3939,-134.0,134,0
3940,-159.0,159,0
3941,-1291.0,400,9
3942,-80.0,80,0
3943,-90.0,90,0
3944,-411.0,213,2
3945,-83.0,83,0
3946,-1687.0,400,13
3947,-1192.0,400,8
3948,-88.0,88,0
3949,-623.0,227,4
3950,-405.0,207,2
3951,-87.0,87,0
3952,-89.0,89,0
3953,-97.0,97,0
3954,-126.0,126,0
3955,-91.0,91,0
3956,-351.0,153,2
3957,-1132.0,340,8
3958,-887.0,293,6
3959,-339.0,141,2
3960,-62.0,62,0
3961,-60.0,60,0
3962,-402.0,204,2
3963,-355.0,157,2
3964,-83.0,83,0
3965,-947.0,353,6
3966,-229.0,130,1
3967,-376.0,178,2
3968,-57.0,57,0
3969,-1249.0,358,9
3970,-77.0,77,0
3971,-1588.0,400,12
3972,-94.0,94,0
3973,-106.0,106,0
3974,-66.0,66,0
3975,-85.0,85,0
3976,-69.0,69,0
3977,-94.0,94,0
3978,-132.0,132,0
3979,-122.0,122,0
3980,-100.0,100,0
3981,-466.0,169,3
3982,-92.0,92,0
3983,-499.0,202,3
3984,-118.0,118,0
3985,-102.0,102,0
3986,-131.0,131,0
3987,-130.0,130,0
3988,-150.0,150,0
3989,-88.0,88,0
3990,-120.0,120,0
3991,-174.0,174,0
3992,-79.0,79,0
3993,-1390.0,400,10
3994,-141.0,141,0
3995,-128.0,128,0
3996,-81.0,81,0
3997,-109.0,109,0
3998,-79.0,79,0
3999,-114.0,114,0
4000,-1390.0,400,10
4001,-594.0,198,4
4002,-120.0,120,0
4003,-388.0,190,2
4004,-363.0,165,2
4005,-108.0,108,0
4006,-88.0,88,0
4007,-291.0,192,1
4008,-1192.0,400,8
4009,-119.0,119,0
4010,-356.0,158,2
4011,-64.0,64,0
4012,-372.0,174,2
4013,-494.0,197,3
4014,-764.0,269,5
4015,-1192.0,400,8
4016,-108.0,108,0
4017,-371.0,173,2
4018,-140.0,140,0
4019,-1489.0,400,11
4020,-122.0,122,0
4021,-153.0,153,0
4022,-76.0,76,0
4023,-51.0,51,0
4024,-407.0,209,2
4025,-116.0,116,0
4026,-402.0,204,2
4027,-155.0,155,0
4028,-1163.0,371,8
4029,-499.0,202,3
4030,-95.0,95,0
4031,-139.0,139,0
4032,-87.0,87,0
4033,-118.0,118,0
4034,-55.0,55,0
4035,-169.0,169,0
4036,-376.0,178,2
4037,-1291.0,400,9
4038,-375.0,177,2
4039,-108.0,108,0
4040,-150.0,150,0
4041,-365.0,167,2
4042,-531.0,234,3
4043,-347.0,149,2
4044,-910.0,316,6
4045,-128.0,128,0
4046,-157.0,157,0
4047,-84.0,84,0
4048,-93.0,93,0
4049,-352.0,154,2
4050,-614.0,218,4
4051,-394.0,196,2
4052,-78.0,78,0
4053,-265.0,166,1
4054,-1389.0,399,10
4055,-1291.0,400,9
4056,-127.0,127,0
4057,-397.0,199,2
4058,-346.0,148,2
4059,-80.0,80,0
4060,-641.0,245,4
4061,-85.0,85,0
4062,-1488.0,399,11
4063,-71.0,71,0
4064,-445.0,148,3
4065,-75.0,75,0
4066,-121.0,121,0
4067,-1390.0,400,10
4068,-125.0,125,0
4069,-813.0,219,6
4070,-66.0,66,0
4071,-1192.0,400,8
4072,-1390.0,400,10
4073,-1489.0,400,11
4074,-125.0,125,0
4075,-160.0,160,0
4076,-162.0,162,0
4077,-219.0,120,1
4078,-1390.0,400,10
4079,-103.0,103,0
4080,-94.0,94,0
4081,-140.0,140,0
4082,-59.0,59,0
4083,-149.0,149,0
4084,-114.0,114,0
4085,-80.0,80,0
4086,-197.0,98,1
4087,-74.0,74,0
4088,-582.0,186,4
4089,-500.0,203,3
4090,-106.0,106,0
4091,-124.0,124,0
4092,-133.0,133,0
4093,-1588.0,400,12
4094,-343.0,145,2
4095,-1167.0,375,8
4096,-136.0,136,0
4097,-399.0,201,2
4098,-88.0,88,0
4099,-622.0,226,4
4100,-145.0,145,0
4101,-71.0,71,0
4102,-54.0,54,0
4103,-149.0,149,0
4104,-91.0,91,0
4105,-114.0,114,0
4106,-328.0,130,2
4107,-196.0,97,1
4108,-105.0,105,0
4109,-84.0,84,0
4110,-80.0,80,0
4111,-89.0,89,0
4112,-1162.0,370,8
4113,-164.0,164,0
4114,-1588.0,400,12
4115,-222.0,123,1
4116,-116.0,116,0
4117,-312.0,114,2
4118,-129.0,129,0
4119,-53.0,53,0
4120,-87.0,87,0
4121,-697.0,202,5
4122,-80.0,80,0
4123,-102.0,102,0
4124,-389.0,191,2
4125,-125.0,125,0
4126,-84.0,84,0
4127,-144.0,144,0
4128,-149.0,50,1
4129,-1588.0,400,12
4130,-112.0,112,0
4131,-1390.0,400,10
4132,-257.0,158,1
4133,-163.0,163,0
4134,-587.0,191,4
4135,-126.0,126,0
4136,-106.0,106,0
4137,-1489.0,400,11
4138,-1192.0,400,8
4139,-121.0,121,0
4140,-87.0,87,0
4141,-90.0,90,0
4142,-183.0,183,0
4143,-245.0,146,1
4144,-92.0,92,0
4145,-108.0,108,0
4146,-144.0,144,0
4147,-174.0,174,0
4148,-79.0,79,0
4149,-864.0,270,6
4150,-139.0,139,0
4151,-329.0,131,2
4152,-344.0,146,2
4153,-645.0,249,4
4154,-511.0,214,3
4155,-93.0,93,0
4156,-527.0,230,3
4157,-107.0,107,0
4158,-210.0,111,1
4159,-1390.0,400,10
4160,-127.0,127,0
4161,-121.0,121,0
4162,-99.0,99,0
4163,-47.0,47,0
4164,-97.0,97,0
4165,-136.0,136,0
4166,-392.0,194,2
4167,-372.0,174,2
4168,-681.0,186,5
4169,-75.0,75,0
4170,-316.0,118,2
4171,-85.0,85,0
4172,-104.0,104,0
4173,-1489.0,400,11
4174,-449.0,152,3
4175,-79.0,79,0
4176,-379.0,181,2
4177,-117.0,117,0
4178,-1291.0,400,9
4179,-154.0,154,0
4180,-361.0,163,2
4181,-743.0,248,5
4182,-93.0,93,0
4183,-98.0,98,0
4184,-95.0,95,0
4185,-75.0,75,0
4186,-75.0,75,0
4187,-98.0,98,0
4188,-138.0,138,0
4189,-151.0,151,0
4190,-116.0,116,0
4191,-75.0,75,0
4192,-1390.0,400,10
4193,-141.0,141,0
4194,-80.0,80,0
4195,-191.0,92,1
4196,-105.0,105,0
4197,-1489.0,400,11
4198,-92.0,92,0
4199,-87.0,87,0
4200,-138.0,138,0
4201,-101.0,101,0
4202,-116.0,116,0
4203,-372.0,174,2
4204,-88.0,88,0
4205,-156.0,156,0
4206,-119.0,119,0
4207,-109.0,109,0
4208,-71.0,71,0
4209,-873.0,279,6
4210,-114.0,114,0
4211,-60.0,60,0
4212,-117.0,117,0
4213,-107.0,107,0
4214,-135.0,135,0
4215,-1365.0,375,10
4216,-370.0,172,2
4217,-1291.0,400,9
4218,-87.0,87,0
4219,-119.0,119,0
4220,-138.0,138,0
4221,-260.0,161,1
4222,-740.0,245,5
4223,-98.0,98,0
4224,-1786.0,400,14
4225,-213.0,114,1
4226,-360.0,162,2
4227,-93.0,93,0
4228,-80.0,80,0
4229,-270.0,171,1
4230,-124.0,124,0
4231,-626.0,230,4
4232,-105.0,105,0
4233,-717.0,222,5
4234,-78.0,78,0
4235,-115.0,115,0
4236,-143.0,143,0
4237,-85.0,85,0
4238,-124.0,124,0
4239,-66.0,66,0
4240,-92.0,92,0
4241,-179.0,179,0
4242,-65.0,65,0
4243,-398.0,200,2
4244,-99.0,99,0
4245,-380.0,182,2
4246,-53.0,53,0
4247,-215.0,116,1
4248,-121.0,121,0
4249,-89.0,89,0
4250,-179.0,80,1
4251,-108.0,108,0
4252,-107.0,107,0
4253,-124.0,124,0
4254,-1291.0,400,9
4255,-70.0,70,0
4256,-174.0,174,0
4257,-108.0,108,0
4258,-99.0,99,0
4259,-604.0,208,4
4260,-81.0,81,0
4261,-363.0,165,2
4262,-361.0,163,2
4263,-157.0,157,0
4264,-388.0,190,2
4265,-452.0,155,3
4266,-1489.0,400,11
4267,-62.0,62,0
4268,-83.0,83,0
4269,-132.0,132,0
4270,-386.0,188,2
4271,-49.0,49,0
4272,-114.0,114,0
4273,-109.0,109,0
4274,-51.0,51,0
4275,-75.0,75,0
4276,-1687.0,400,13
4277,-90.0,90,0
4278,-96.0,96,0
4279,-110.0,110,0
4280,-96.0,96,0
4281,-1489.0,400,11
4282,-64.0,64,0
4283,-646.0,250,4
4284,-40.0,40,0
4285,-131.0,131,0
4286,-501.0,204,3
4287,-109.0,109,0
4288,-92.0,92,0
4289,-1291.0,400,9
4290,-90.0,90,0
4291,-97.0,97,0
4292,-108.0,108,0
4293,-113.0,113,0
4294,-1390.0,400,10
4295,-1489.0,400,11
4296,-340.0,142,2
4297,-91.0,91,0
4298,-371.0,173,2
4299,-625.0,229,4
4300,-359.0,161,2
4301,-67.0,67,0
4302,-1291.0,400,9
4303,-113.0,113,0
4304,-390.0,192,2
4305,-487.0,190,3
4306,-121.0,121,0
4307,-334.0,136,2
4308,-362.0,164,2
4309,-837.0,243,6
4310,-221.0,122,1
4311,-1348.0,358,10
4312,-388.0,190,2
4313,-176.0,77,1
4314,-1291.0,400,9
4315,-93.0,93,0
4316,-310.0,112,2
4317,-1489.0,400,11
4318,-88.0,88,0
4319,-1390.0,400,10
4320,-1192.0,400,8
4321,-142.0,142,0
4322,-1291.0,400,9
4323,-1489.0,400,11
4324,-116.0,116,0
4325,-396.0,198,2
4326,-97.0,97,0
4327,-744.0,249,5
4328,-110.0,110,0
4329,-98.0,98,0
4330,-57.0,57,0
4331,-88.0,88,0
4332,-113.0,113,0
4333,-1390.0,400,10
4334,-78.0,78,0
4335,-273.0,174,1
4336,-118.0,118,0
4337,-81.0,81,0
4338,-783.0,288,5
4339,-623.0,227,4
4340,-99.0,99,0
4341,-1291.0,400,9
4342,-480.0,183,3
4343,-80.0,80,0
4344,-104.0,104,0
4345,-69.0,69,0
4346,-389.0,191,2
4347,-84.0,84,0
4348,-97.0,97,0
4349,-115.0,115,0
4350,-91.0,91,0
4351,-1390.0,400,10
4352,-1170.0,378,8
4353,-181.0,181,0
4354,-250.0,151,1
4355,-1356.0,366,10
4356,-46.0,46,0
4357,-122.0,122,0
4358,-203.0,104,1
4359,-60.0,60,0
4360,-93.0,93,0
4361,-78.0,78,0
4362,-363.0,165,2
4363,-114.0,114,0
4364,-75.0,75,0
4365,-94.0,94,0
4366,-120.0,120,0
4367,-397.0,199,2
4368,-82.0,82,0
4369,-151.0,151,0
4370,-78.0,78,0
4371,-140.0,140,0
4372,-90.0,90,0
4373,-115.0,115,0
4374,-405.0,207,2
4375,-684.0,189,5
4376,-112.0,112,0
4377,-140.0,140,0
4378,-1489.0,400,11
4379,-310.0,112,2
4380,-81.0,81,0
4381,-764.0,269,5
4382,-96.0,96,0
4383,-1390.0,400,10
4384,-1291.0,400,9
4385,-91.0,91,0
4386,-496.0,199,3
4387,-106.0,106,0
4388,-88.0,88,0
4389,-1291.0,400,9
4390,-743.0,248,5
4391,-106.0,106,0
4392,-141.0,141,0
4393,-47.0,47,0
4394,-125.0,125,0
4395,-897.0,303,6
4396,-616.0,220,4
4397,-91.0,91,0
4398,-108.0,108,0
4399,-122.0,122,0
4400,-126.0,126,0
4401,-349.0,151,2
4402,-1192.0,400,8
4403,-1489.0,400,11
4404,-84.0,84,0
4405,-191.0,92,1
4406,-103.0,103,0
4407,-37.0,37,0
4408,-1291.0,400,9
4409,-138.0,138,0
4410,-139.0,139,0
4411,-669.0,174,5
4412,-115.0,115,0
4413,-109.0,109,0
4414,-108.0,108,0
4415,-107.0,107,0
4416,-192.0,93,1
4417,-50.0,50,0
4418,-132.0,132,0
4419,-131.0,131,0
4420,-124.0,124,0
4421,-662.0,167,5
4422,-93.0,93,0
4423,-47.0,47,0
4424,-137.0,137,0
4425,-120.0,120,0
4426,-465.0,168,3
4427,-1188.0,396,8
4428,-1320.0,330,10
4429,-150.0,150,0
4430,-109.0,109,0
4431,-153.0,153,0
4432,-129.0,129,0
4433,-95.0,95,0
4434,-348.0,150,2
4435,-102.0,102,0
4436,-108.0,108,0
4437,-70.0,70,0
4438,-643.0,247,4
4439,-73.0,73,0
4440,-640.0,244,4
4441,-507.0,210,3
4442,-178.0,79,1
4443,-393.0,195,2
4444,-171.0,171,0
4445,-146.0,146,0
4446,-74.0,74,0
4447,-1192.0,400,8
4448,-1390.0,400,10
4449,-134.0,134,0
4450,-144.0,144,0
4451,-52.0,52,0
4452,-1489.0,400,11
4453,-233.0,134,1
4454,-57.0,57,0
4455,-125.0,125,0
4456,-165.0,66,1
4457,-105.0,105,0
4458,-101.0,101,0
4459,-360.0,162,2
4460,-78.0,78,0
4461,-101.0,101,0
4462,-69.0,69,0
4463,-1390.0,400,10
4464,-1687.0,400,13
4465,-63.0,63,0
4466,-84.0,84,0
4467,-492.0,195,3
4468,-1192.0,400,8
4469,-123.0,123,0
4470,-405.0,207,2
4471,-341.0,143,2
4472,-64.0,64,0
4473,-41.0,41,0
4474,-99.0,99,0
4475,-127.0,127,0
4476,-133.0,133,0
4477,-109.0,109,0
4478,-118.0,118,0
4479,-1291.0,400,9
4480,-83.0,83,0
4481,-85.0,85,0
4482,-90.0,90,0
4483,-76.0,76,0
4484,-395.0,197,2
4485,-1291.0,400,9
4486,-132.0,132,0
4487,-231.0,132,1
4488,-1291.0,400,9
4489,-108.0,108,0
4490,-70.0,70,0
4491,-126.0,126,0
4492,-109.0,109,0
4493,-126.0,126,0
4494,-616.0,220,4
4495,-109.0,109,0
4496,-148.0,148,0
4497,-1390.0,400,10
4498,-122.0,122,0
4499,-77.0,77,0
4500,-76.0,76,0
4501,-776.0,281,5
4502,-136.0,136,0
4503,-36.0,36,0
4504,-108.0,108,0
4505,-41.0,41,0
4506,-340.0,142,2
4507,-98.0,98,0
4508,-1325.0,335,10
4509,-1287.0,396,9
4510,-1687.0,400,13
4511,-138.0,138,0
4512,-81.0,81,0
4513,-147.0,147,0
4514,-105.0,105,0
4515,-120.0,120,0
4516,-513.0,216,3
4517,-192.0,93,1
4518,-85.0,85,0
4519,-597.0,201,4
4520,-442.0,145,3
4521,-95.0,95,0
4522,-117.0,117,0
4523,-116.0,116,0
4524,-361.0,163,2
4525,-732.0,237,5
4526,-597.0,201,4
4527,-1390.0,400,10
4528,-119.0,119,0
4529,-86.0,86,0
4530,-130.0,130,0
4531,-380.0,182,2
4532,-93.0,93,0
4533,-122.0,122,0
4534,-265.0,166,1
4535,-1291.0,400,9
4536,-763.0,268,5
4537,-332.0,134,2
4538,-130.0,130,0
4539,-326.0,128,2
4540,-98.0,98,0
4541,-48.0,48,0
4542,-123.0,123,0
4543,-322.0,124,2
4544,-125.0,125,0
4545,-1390.0,400,10
4546,-890.0,296,6
4547,-109.0,109,0
4548,-244.0,145,1
4549,-405.0,207,2
4550,-517.0,220,3
4551,-570.0,174,4
4552,-56.0,56,0
4553,-107.0,107,0
4554,-163.0,163,0
4555,-98.0,98,0
4556,-400.0,202,2
4557,-1588.0,400,12
4558,-1192.0,400,8
4559,-1489.0,400,11
4560,-145.0,145,0
4561,-1165.0,373,8
4562,-110.0,110,0
4563,-489.0,192,3
4564,-149.0,149,0
4565,-92.0,92,0
4566,-1489.0,400,11
4567,-1390.0,400,10
4568,-392.0,194,2
4569,-501.0,204,3
4570,-1291.0,400,9
4571,-579.0,183,4
4572,-534.0,237,3
4573,-72.0,72,0
4574,-107.0,107,0
4575,-110.0,110,0
4576,-161.0,161,0
4577,-136.0,136,0
4578,-587.0,191,4
4579,-1291.0,400,9
4580,-1291.0,400,9
4581,-88.0,88,0
4582,-209.0,110,1
4583,-101.0,101,0
4584,-55.0,55,0
4585,-92.0,92,0
4586,-60.0,60,0
4587,-1390.0,400,10
4588,-94.0,94,0
4589,-88.0,88,0
4590,-352.0,154,2
4591,-100.0,100,0
4592,-113.0,113,0
4593,-78.0,78,0
4594,-90.0,90,0
4595,-107.0,107,0
4596,-131.0,131,0
4597,-1390.0,400,10
4598,-142.0,142,0
4599,-92.0,92,0
4600,-1291.0,400,9
4601,-93.0,93,0
4602,-102.0,102,0
4603,-329.0,131,2
4604,-159.0,159,0
4605,-123.0,123,0
4606,-1390.0,400,10
4607,-1390.0,400,10
4608,-1148.0,356,8
4609,-350.0,152,2
4610,-70.0,70,0
4611,-1192.0,400,8
4612,-80.0,80,0
4613,-173.0,173,0
4614,-76.0,76,0
4615,-105.0,105,0
4616,-1489.0,400,11
4617,-127.0,127,0
4618,-131.0,131,0
4619,-39.0,39,0
4620,-334.0,136,2
4621,-50.0,50,0
4622,-63.0,63,0
4623,-89.0,89,0
4624,-100.0,100,0
4625,-619.0,223,4
4626,-69.0,69,0
4627,-91.0,91,0
4628,-631.0,235,4
4629,-139.0,139,0
4630,-1291.0,400,9
4631,-577.0,181,4
4632,-116.0,116,0
4633,-83.0,83,0
4634,-153.0,153,0
4635,-75.0,75,0
4636,-80.0,80,0
4637,-1489.0,400,11
4638,-1291.0,400,9
4639,-70.0,70,0
4640,-74.0,74,0
4641,-88.0,88,0
4642,-124.0,124,0
4643,-123.0,123,0
4644,-499.0,202,3
4645,-237.0,138,1
4646,-71.0,71,0
4647,-1489.0,400,11
4648,-138.0,138,0
4649,-402.0,204,2
4650,-122.0,122,0
4651,-1291.0,400,9
4652,-83.0,83,0
4653,-71.0,71,0
4654,-385.0,187,2
4655,-101.0,101,0
4656,-1192.0,400,8
4657,-385.0,187,2
4658,-88.0,88,0
4659,-321.0,123,2
4660,-124.0,124,0
4661,-108.0,108,0
4662,-93.0,93,0
4663,-86.0,86,0
4664,-74.0,74,0
4665,-1489.0,400,11
4666,-78.0,78,0
4667,-331.0,133,2
4668,-86.0,86,0
4669,-81.0,81,0
4670,-138.0,138,0
4671,-106.0,106,0
4672,-50.0,50,0
4673,-81.0,81,0
4674,-63.0,63,0
4675,-1179.0,387,8
4676,-492.0,195,3
4677,-369.0,171,2
4678,-76.0,76,0
4679,-74.0,74,0
4680,-368.0,170,2
4681,-581.0,185,4
4682,-87.0,87,0
4683,-87.0,87,0
4684,-856.0,262,6
4685,-387.0,189,2
4686,-170.0,170,0
4687,-359.0,161,2
